0	0.040702498008000854
1	0.20796979617981212
2	5.931192191931861E-9
3	2.9909044869031455E-5
4	0.0
5	3.515045604405442E-6
6	0.10073777292877292
7	5.58315802122677E-5
8	0.0
9	0.05224335113260747
10	0.01478407089094112
11	5.407757508597845E-5
12	5.864037257264366E-4
13	2.514411942996721E-5
14	1.9424470389467794E-4
15	7.473884986756857E-6
17	9.609077958012697E-5
16	8.266004545007492E-8
19	7.639419404125286E-4
18	0.0
21	0.44638118346929684
20	3.1999985157353527E-7
23	0.2791222411090462
22	0.461521447263625
25	1.3342341825332028E-6
24	0.0
27	6.0552649849767855E-5
26	0.0
29	1.1374199146898818E-5
28	0.5086377670688657
31	0.0
30	2.0200225467704782E-5
34	0.17060764746566545
35	0.39922541498183484
32	4.999578369294472E-7
33	0.24224483502929386
38	0.2926267635413063
39	0.7269527303079559
36	0.0032019235649393494
37	1.1265956043504313E-5
42	0.44449583718778907
43	1.861761975012777E-7
40	0.0
41	0.2801530612244898
46	0.0
47	0.0
44	0.0
45	0.019147069147069148
51	7.627106689355118E-5
50	0.5448331420396986
49	0.0
48	0.0
55	0.015450362221225665
54	2.1082374347736706E-4
53	3.9880777465261743E-4
52	4.553694319279171E-5
59	0.2324695382891645
58	0.018397333004074576
57	0.2678069790326529
56	0.6345584868444225
63	0.002670830664104207
62	0.0
61	0.03173152888466044
60	0.006363062409667472
68	0.001948051948051948
69	0.0
70	0.3227364185110664
71	8.701507923499624E-4
64	8.518531895768607E-8
65	0.0074701772505639495
66	1.5925633471783344E-5
67	3.6199095022624434E-4
76	0.08571428571428572
77	0.0
78	0.0010058714945717355
79	0.14060412250600196
72	5.427941669552408E-5
73	0.0
74	0.0
75	2.3267245746532255E-7
85	0.0
84	0.006379366398150489
87	5.672149744753262E-4
86	0.0
81	0.015526981214453093
80	0.0028305821555489243
83	0.1804500292226768
82	0.15527950310559005
93	0.5750355618776671
92	0.1731661003234926
95	0.3608476502929277
94	7.23815757326647E-6
89	0.0
88	0.0
91	0.6514091613171447
90	0.0
102	0.0
103	0.0
100	3.535587932554059E-7
101	0.0
98	2.7832226387805204E-5
99	0.0
96	0.0
97	0.0
110	0.0
111	0.5146677800848605
108	0.0
109	0.31120945009650247
106	4.236401657572791E-5
107	3.554239170677527E-4
104	4.032258064516129E-4
105	0.0
119	0.11226369019759468
118	0.0
117	0.05714285714285714
116	0.633357690902448
115	1.9724555683520717E-7
114	0.0
113	0.14890495576995313
112	0.0
127	6.608926677262979E-6
126	0.008794259900839879
125	0.0
124	0.0
123	0.0
122	0.48847361947019285
121	0.2616396761133603
120	0.0018060572381217005
137	1.967369042014899E-4
136	0.4799290261976829
139	0.0
138	0.05759457933370977
141	0.5081227030675767
140	0.0
143	1.2237940981115455E-7
142	0.0
129	0.0
128	0.0
131	0.0
130	1.3168984407922462E-5
133	4.97560043769998E-8
132	0.0
135	0.3378713533321694
134	0.0
152	0.0
153	0.22857142857142856
154	0.0
155	0.5203007518796993
156	0.220471569628873
157	0.05024509803921569
158	0.0
159	0.0
144	0.0
145	0.0
146	0.0
147	1.670102855299985E-5
148	0.17719682750412014
149	0.047115930954760084
150	0.11141636141636142
151	0.0
171	0.0
170	8.819345661450924E-4
169	0.0023143277929728594
168	0.0
175	0.10725196546843586
174	0.0
173	0.2786079649251005
172	0.013827263541712428
163	1.885931803700148E-7
162	0.04449632825306249
161	0.0
160	0.0
167	4.088007684399477E-6
166	0.07893698716600042
165	0.0
164	0.0
186	0.0
187	0.0
184	1.3034060230042416E-4
185	0.1615552697698234
190	0.0
191	0.0
188	0.0
189	0.0
178	0.0
179	0.0
176	0.0038611432877356895
177	0.0
182	0.0
183	0.0
180	0.09160348267730818
181	0.0
205	0.0
204	0.0
207	0.0
206	0.016678885630498533
201	0.05748987854251012
200	0.0
203	0.22567465972297396
202	4.580541493293171E-7
197	0.035483870967741936
196	0.0
199	0.0
198	1.0743507246212914E-4
193	2.5773653993138875E-5
192	0.001466275659824047
195	0.0015780245470485097
194	0.0
220	0.0
221	0.23809523809523808
222	0.003992628992628993
223	0.026172919536504337
216	0.10580524344569288
217	0.0
218	0.04375040455835924
219	0.21422089707026187
212	0.0
213	0.458041958041958
214	0.0
215	0.0
208	0.0
209	6.579921369939629E-6
210	3.470953598830837E-4
211	0.0
239	0.0
238	0.0
237	0.0
236	0.13436918700076594
235	0.0
234	0.0
233	0.0
232	0.0
231	0.0
230	0.01555406618697758
229	0.0
228	0.3632744964014314
227	0.0
226	0.0
225	0.010512427647259109
224	0.0017692763839703837
254	0.0
255	0.0
252	0.0
253	0.0
250	0.0
251	0.03942104492289666
248	0.0
249	0.0
246	0.0
247	0.0
244	0.0
245	4.425504479232649E-4
242	0.0
243	0.0
240	0.0
241	0.001948051948051948
275	0.0
274	0.0014020692919775488
273	0.0
272	0.0
279	0.0
278	0.0
277	0.0
276	0.0
283	0.0
282	0.0
281	0.0
280	0.002416488021482017
287	0.0
286	0.0
285	0.0
284	0.7202797202797203
258	0.0
259	0.0
256	0.11070619521323746
257	0.0011805164979377578
262	0.0
263	0.0
260	0.22315606494111384
261	0.0
266	0.0
267	0.5
264	0.0
265	1.7401740174017403E-4
270	0.021052631578947368
271	0.172529452255062
268	7.594233015555769E-5
269	0.0
305	0.0
304	0.007119021134593994
307	0.0
306	0.0
309	0.0
308	0.0
311	0.0
310	0.0
313	1.6206142127866461E-4
312	0.0
315	0.0
314	0.0
317	0.0
316	0.0
319	1.125474307029391E-4
318	0.06176626123744051
288	0.0
289	0.0
290	0.0
291	3.803048467997579E-4
292	0.0
293	0.00909090909090909
294	0.0
295	0.0013026487190620929
296	0.0
297	1.1308954996013593E-5
298	0.0
299	1.5742949126659897E-7
300	0.0
301	0.0
302	7.339913660031008E-6
303	0.0
343	0.0
342	0.0
341	0.0
340	0.0
339	9.976853699417352E-5
338	0.0
337	0.39410551454624404
336	0.0366984472510619
351	0.0
350	0.0
349	0.0
348	0.0
347	0.0
346	0.0
345	0.0
344	0.0
326	0.0
327	0.01129305477131564
324	0.0
325	0.0
322	0.05885267772060225
323	0.0
320	0.0
321	0.0
334	0.0
335	0.0
332	0.0
333	0.0
330	0.0
331	0.0
328	0.0
329	0.0
373	0.0
372	0.0
375	0.0
374	0.0
369	0.0
368	0.0
371	0.0
370	0.0
381	0.0
380	0.0
383	0.0
382	0.0
377	0.0
376	0.0
379	0.0
378	0.013157894736842105
356	0.0
357	0.0
358	0.0
359	0.0
352	0.0
353	0.0
354	0.0
355	0.0
364	0.0
365	0.0
366	0.017662399241346608
367	0.0
360	0.0
361	0.0
362	0.0
363	0.1819207108680793
410	0.0
411	0.0
408	0.0
409	0.0
414	0.0
415	0.0
412	0.0
413	0.0
402	0.09595959595959595
403	0.0
400	0.0
401	0.0
406	0.0
407	0.0
404	0.0
405	0.0
395	0.0
394	0.0
393	0.0
392	0.0
399	0.0
398	0.0
397	0.0
396	0.0
387	0.0887218045112782
386	0.0
385	0.0
384	0.0
391	0.0
390	0.0
389	0.0
388	0.0
440	0.0
441	0.0
442	0.0
443	0.0
444	0.0
445	0.0
446	0.0
447	0.0
432	2.224694104560623E-4
433	0.0
434	0.0
435	0.0
436	0.009052978786272163
437	0.0
438	0.0
439	0.0
425	0.0
424	0.0
427	0.0
426	0.0
429	0.0
428	0.023809523809523808
431	0.0
430	0.0
417	0.0
416	0.0
419	0.0
418	0.0034615384615384616
421	0.0
420	0.0
423	0.0
422	0.0
478	0.0
479	0.0
476	0.0
477	0.0
474	0.0
475	0.0
472	0.0
473	0.0
470	0.0
471	0.0
468	0.0
469	0.0
466	0.0
467	0.0
464	0.0
465	0.0
463	0.0
462	0.0
461	0.0
460	0.0
459	0.0
458	0.0
457	0.0
456	0.0
455	0.0
454	0.0
453	0.0
452	0.0
451	0.0
450	0.0
449	0.0
448	0.0
508	0.0
509	0.0
510	0.0
511	0.0
504	0.0
505	0.0
506	0.0
507	0.0
500	0.0
501	0.0
502	0.0
503	0.0
496	0.0
497	0.0
498	0.0
499	0.42857142857142855
493	0.0
492	0.0
495	0.0
494	0.0
489	0.0
488	0.005204216073781291
491	0.0
490	0.0
485	0.0
484	0.0
487	0.0
486	0.0
481	0.0
480	0.0
483	0.0
